objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237663478726591488,343.985968294769,-0.395504231212924,22.79601,23.32781,22.41917,21.64272,22.47878,4192,301,3,249,10375332972060760064,"GALAXY",0.8801352,9215,57682,601
1237662341088216576,244.101395828477,25.6609256526735,24.96328,22.8239,20.94845,19.64035,19.00968,3927,301,4,113,5322374421130008576,"GALAXY",0.6373383,4727,55693,893
1237678595944284416,2.89135250906543,1.48012769251044,22.77464,21.74609,21.85504,21.92592,20.92474,7712,301,1,349,4839198706174810112,"QSO",2.227015,4298,55511,294
1237678595944809216,4.21367096409347,1.6324771707511,23.50841,21.80207,21.60566,21.85112,21.41851,7712,301,1,357,8841700332012853248,"QSO",2.641982,7853,56988,30
1237660961330954496,143.415759828605,36.2897862892923,22.46279,20.41471,18.80522,18.16691,17.71252,3606,301,2,128,5151130706056075264,"GALAXY",0.2856816,4575,55590,504
1237660961330233856,141.638912675951,35.3032405934715,24.20955,23.44299,20.61624,19.35762,18.87873,3606,301,2,117,5152217848211593216,"GALAXY",0.6643953,4576,55592,363
1237663478724428544,339.042550941731,-0.29011333237728,23.45107,22.68611,22.87647,21.55799,22.13728,4192,301,3,216,1.0354996130082e+19,"GALAXY",0.7653434,9197,57680,344
1237678858479993856,19.6321934524439,11.5306966257925,26.12356,23.81821,21.9786,20.57105,19.60273,7773,301,2,438,12468333083647825920,"GALAXY",0.659658,11074,58488,427
1237654879661786112,211.56047995134,4.00993863782639,26.06626,22.89339,21.13788,19.96379,19.64704,2190,301,2,197,5385264561405581312,"GALAXY",0.6195701,4783,55652,310
1237653652377239808,12.7489369033106,15.1109868992464,23.41424,22.07593,20.38661,19.49797,19.26351,1904,301,4,233,6984200494219810816,"GALAXY",0.5284802,6203,56266,885
1237661435386068992,198.419684283985,47.5332190002222,18.96543,17.71033,17.01655,16.63465,16.37758,3716,301,5,99,1645040420582877184,"GALAXY",0.1042068,1461,53062,366
1237661435386921216,201.241973729577,47.1349033661898,21.77925,20.0107,18.42021,17.86638,17.45945,3716,301,5,112,7459316238147409920,"GALAXY",0.2721211,6625,56386,834
1237661435385676032,197.085220166944,47.6081015357552,24.80751,21.31117,19.42198,18.74799,18.27614,3716,301,5,93,7603323949179754496,"GALAXY",0.424661,6753,56399,443
1237661435388821504,207.360500616241,46.0702970519501,21.206,19.18186,17.83653,17.31091,16.74646,3716,301,5,141,7598765098606548992,"GALAXY",0.1656117,6749,56370,242
1237670961088692224,39.9228604260878,29.1740987604919,18.83314,17.17159,16.50847,16.25446,16.11178,5934,301,4,130,2749591676732336128,"STAR",-0.0003521187,2442,54065,524
1237678598088229632,354.789256803295,3.15242622082285,25.5777,23.31997,21.40303,20.36905,19.65965,7712,301,5,295,12701414154499807232,"STAR",-0.0001758737,11281,58424,499
1237663478725739776,342.133413696084,-0.275945004767785,24.3683,22.53482,22.0968,21.07134,21.07618,4192,301,3,236,10376469592390522880,"GALAXY",0.9731965,9216,57693,640
1237662341082972160,232.513651143165,32.0741238824039,19.00943,17.98547,17.64243,17.36496,17.34295,3927,301,4,33,1562867045647804416,"GALAXY",0.08012502,1388,53119,429
1237680272039543552,340.933222845093,20.6661256215513,23.7056,21.72409,20.38836,19.72128,19.1551,8102,301,3,109,8539044087906719744,"GALAXY",0.3783322,7584,56957,797
1237680311232036864,7.67761857325428,32.6504212455323,20.67826,20.18382,20.03542,19.85044,19.61178,8111,301,4,123,8715852448408033280,"QSO",0.6620342,7741,58078,950
1.237657401344e+18,134.735234805504,42.1427166826862,26.10664,24.00197,21.52485,20.35486,19.57455,2777,301,3,190,9340687577370613760,"GALAXY",0.7980464,8296,57375,807
1237666434190410496,340.716460758796,23.2545809582024,22.54503,22.80573,21.9628,20.77231,19.94183,4880,301,4,88,8542376163598948352,"GALAXY",0.9287896,7587,57297,631
1237657401340330240,126.62304941083,36.5763944160992,19.67174,18.46115,17.77336,17.40172,17.13559,2777,301,3,134,931190730003605504,"GALAXY",0.1799815,827,52312,260
1237678858476585472,11.6329311064156,11.883205065143,23.68057,20.68017,19.89845,19.48429,19.34368,7773,301,2,386,12432231993303128064,"STAR",-0.0008350843,11042,58462,164
1237678858476716288,11.9829615321966,11.8138919761844,19.89547,19.62021,19.29997,19.22959,19.13173,7773,301,2,388,6986447070027864064,"QSO",0.9905631,6205,56187,866
1237660635995701248,157.458304827344,44.496611725549,20.47094,18.60859,17.88211,17.59633,17.43945,3530,301,4,258,2890304153110734848,"STAR",6.939128e-05,2567,54179,433
1237678879948603648,3.96384616697534,-2.98812605757408,21.27081,21.31896,20.96941,20.95894,20.84171,7778,301,2,343,8894816370568747008,"QSO",1.430203,7900,57358,753
1237672763367489536,346.298919352357,22.2575169074629,17.48383,16.34096,15.82576,15.59164,15.48071,6354,301,1,178,2953340806498379776,"STAR",-0.0006000673,2623,54328,383
1237655108358767360,122.33375193153,38.7800533759337,23.32836,21.60789,19.77479,18.91067,18.58121,2243,301,4,44,853591871249737728,"GALAXY",0.4693685,758,52253,581
1237666211927950080,267.100962499544,26.4115168283346,21.14313,19.97246,19.35656,19.10595,18.85393,4828,301,6,120,2470378942494697472,"STAR",-0.0003409578,2194,53904,562
1237661971725615616,192.321231601617,7.51098023615511,23.02254,22.01074,20.41629,19.31492,18.93669,3841,301,4,183,6094592228390623232,"GALAXY",0.5662462,5413,55976,349
1237661971718471936,175.882701697617,7.40814507521931,19.27139,17.50709,16.59691,16.2088,15.88555,3841,301,4,74,1823999683157059584,"GALAXY",0.0748936,1620,53137,152
1237662341091557888,250.729898286328,21.0376380610324,20.3212,18.44232,17.39133,16.84113,16.34952,3927,301,4,164,1.767678849493e+18,"GALAXY",0.08665197,1570,53149,58
1237662341090771968,249.242646413748,22.2143817240385,26.00617,22.35579,20.78008,19.85566,19.34591,3927,301,4,152,4714197156411758592,"GALAXY",0.5421405,4187,55693,197
1237680262929645568,7.12255634528363,-7.93428439762251,21.50137,20.00717,18.37879,17.81149,17.42349,8100,301,2,367,8051342505244121088,"GALAXY",0.2970767,7151,56598,117
1237665534927896832,232.850428642194,22.05459844421,18.77781,18.60556,18.48884,18.22985,18.22707,4671,301,1,31,2434311667652257792,"QSO",1.63683,2162,54207,422
1237657589777170944,151.154548729604,49.1945473239477,22.30284,21.06746,19.41835,18.63383,18.12162,2821,301,2,60,7499777441080301568,"GALAXY",0.466994,6661,56366,575
1237672816513253376,348.088922351083,21.5680329794451,17.56954,15.64554,14.89235,14.63359,14.5082,6366,301,4,110,2953277034823968768,"STAR",-6.108134e-05,2623,54328,151
1237680272035873792,332.156614972056,18.9897547052253,25.05691,23.42472,21.82528,20.616,19.82171,8102,301,3,53,8527675137474189312,"GALAXY",0.6757851,7574,56945,397
1237662341081530880,229.262935863911,33.707384842596,19.90628,17.97893,17.11652,16.71767,16.42693,3927,301,4,11,1560632563091924992,"GALAXY",0.08014397,1386,53116,492
1237678858476585216,11.6584682079209,11.9955083941347,23.60686,22.44145,20.81019,19.90243,19.30494,7773,301,2,386,6982844246626949120,"GALAXY",0.5424361,6202,56266,47
1237679504323117312,10.2838231700538,20.4386564656906,19.86134,18.21495,17.17869,16.66892,16.28145,7923,301,5,246,6974012143323863040,"GALAXY",0.1442122,6194,56190,684
1.23767950433e+18,26.957436411715,19.1705131418372,22.49892,23.87281,21.25685,20.05237,19.55317,7923,301,5,351,5761350594121193472,"GALAXY",0.6868526,5117,55925,439
1.237662302436e+18,218.52249906043,47.8367843397996,20.05213,20.06299,20.0988,19.7839,19.73375,3918,301,4,151,9495880072047122432,"QSO",2.110469,8434,57484,146
1237657589775532544,146.097054071486,47.5318428877158,24.66697,22.50132,20.72109,19.87993,19.28146,2821,301,2,35,8228239084608575488,"GALAXY",0.5466723,7308,56709,591
1237657589774876928,144.289948120491,46.5467134254964,22.73998,20.02231,18.39417,17.76149,17.40267,2821,301,2,25,939016229203503104,"GALAXY",0.3170241,834,52316,57
1237657589776057088,147.827108502071,47.9931347243777,22.8451,23.058,21.28909,20.49209,19.7784,2821,301,2,43,8218019123642521600,"GALAXY",0.5709381,7299,56686,275
1237657589776122368,147.930652632063,48.02729787523,22.18023,21.71885,20.29672,19.25496,18.67444,2821,301,2,44,6464044078309070848,"GALAXY",0.5572393,5741,55980,919
1237661387087610368,258.457829963764,24.0278393955437,24.56467,21.5502,20.29033,19.53975,19.42818,3705,301,3,403,5646462070721632256,"GALAXY",0.1438863,5015,55707,269
1237655108364599552,135.28283013166,48.2782837009423,20.9621,18.83786,17.50851,16.89248,16.46954,2243,301,4,133,860348919706576896,"GALAXY",0.1493143,764,52238,587
1237680246810936064,351.628203328376,19.8220442846204,25.16733,22.86155,21.12228,19.92016,19.33872,8096,301,4,175,6895086175377446912,"GALAXY",0.5849912,6124,56211,273
1237680246807462656,343.28144317762,19.0187107431894,22.43317,21.55346,19.65192,18.74809,18.27797,8096,301,4,122,5660102070793164800,"GALAXY",0.4766415,5027,56218,739
1237655691938955776,219.309489046628,-2.43484799765391,19.42096,19.25484,18.99208,19.02769,18.88778,2379,301,3,67,1034751257950054400,"QSO",0.9409542,919,52409,179
1237660961324138496,127.871886251675,27.8367978733126,24.14066,21.65608,19.44619,18.61998,18.28227,3606,301,2,24,5015905618390964224,"GALAXY",0.4113897,4455,55539,78
1237660961323745536,127.149886441525,27.3225578779944,21.41066,19.25123,17.86983,17.31308,16.88922,3606,301,2,18,5015935580082821120,"GALAXY",0.2147884,4455,55539,187
1237660961325842688,131.435509641888,30.0530350011928,23.37185,22.1791,20.42522,19.50096,18.99577,3606,301,2,50,5837868357966387200,"GALAXY",0.5061739,5185,55978,281
1237660961326039808,132.016833944657,30.3625677994621,21.67611,20.76549,19.04048,18.28124,17.82307,3606,301,2,53,1429919869905692672,"GALAXY",0.3871033,1270,52991,98
1237660961327350272,134.853444075776,31.9885588037292,24.03398,21.63045,20.0075,19.17545,18.73147,3606,301,2,73,5836895296450484224,"GALAXY",0.5050038,5184,56352,837
1237657401337774592,121.640391661865,32.5046315049267,23.99352,22.94656,21.72903,20.532,19.71381,2777,301,3,95,10530670327780104192,"GALAXY",0.5432467,9353,57814,467
1237657401344983296,137.187348524901,43.596884732508,19.19234,17.658,16.77064,16.33491,16.03147,2777,301,3,205,935790811474323456,"GALAXY",0.1769563,831,52294,611
1237666434187789312,334.400311750253,22.114617650826,24.33932,21.875,20.02271,19.19226,18.60947,4880,301,4,48,6699159800377530368,"GALAXY",0.3913992,5950,56211,201
1237662341081792768,229.747877154169,33.316774473831,17.75985,15.81423,14.90736,14.48727,14.17983,3927,301,4,15,1560528109487286272,"GALAXY",0.06829368,1386,53116,112
1237678858471604480,359.946315947019,12.0193178414178,22.66346,19.76641,18.30627,17.73982,17.33981,7773,301,2,310,12999891705218226176,"GALAXY",0.2020687,11546,58488,914
1237678858471800832,0.417823184773283,11.9258118352445,20.61647,18.72079,17.42674,16.89155,16.47175,7773,301,2,313,6360335666535225344,"GALAXY",0.1991118,5649,55912,462
1237678858480713984,21.1892615302124,11.497822338085,24.45046,20.81212,18.91856,18.28078,17.94042,7773,301,2,449,5256877890168182784,"GALAXY",0.3642362,4669,55831,186
1237663782590873600,9.28921199277655,-1.18836613846144,19.22952,18.09769,17.77046,17.59021,17.48909,4263,301,1,178,776930897038436352,"GALAXY",0.01360298,690,52261,218
1237680241453892096,8.03459091204905,-8.29966590795505,25.58434,21.60864,19.90677,19.09178,18.65233,8095,301,2,353,8052526680307423232,"GALAXY",0.4744844,7152,56660,329
1237657589784707584,178.031478303522,54.1958938942457,20.51873,20.20638,20.21569,19.80753,19.63807,2821,301,2,175,9264068110394349568,"QSO",0.4654321,8228,57423,595
1237657589785231616,179.838405345796,54.3146999817335,21.88256,21.55099,21.3771,21.31117,21.31675,2821,301,2,183,7531393898440316928,"QSO",1.283247,6689,56396,907
1237657589775335680,145.4937189504,47.2585619769513,22.59135,20.5454,19.10692,18.17493,17.64589,2821,301,2,32,8237321325548689408,"STAR",0.0002418318,7316,56710,864
1237658423540318720,129.0847521702,4.20638620515579,23.79713,22.26661,20.34293,19.4929,19.10184,3015,301,3,100,5397791572174854144,"GALAXY",0.4654807,4794,55647,827
1237678858455811328,323.459836643902,8.8134463379009,22.58904,21.70035,20.73013,19.86282,19.44488,7773,301,2,69,4603821578404517888,"GALAXY",0.6563538,4089,55470,61
1237661924478222592,137.995478601132,10.7792721454897,20.86609,18.9593,17.74938,17.25766,16.89068,3830,301,4,141,1958076878367516672,"GALAXY",0.1620465,1739,53050,498
1237673705044050176,123.433838059091,42.1405836730443,18.858,17.79022,17.41329,17.10297,16.98288,6573,301,3,254,614783717327529984,"GALAXY",0.06452066,546,52205,154
1237671125379187200,153.157823292838,15.9531917100234,22.89553,22.7123,22.10661,21.49924,21.18987,5972,301,6,252,10780599765664290816,"GALAXY",0.8311257,9575,57786,393
1237660636001993728,177.674242020708,47.519113665551,26.16889,23.91788,21.94958,20.78144,19.87863,3530,301,4,354,8337396681999144960,"GALAXY",0.7033492,7405,57134,392
1237667537997725952,127.906269651555,14.3604893979166,23.56445,21.01187,19.47783,18.56565,18.08596,5137,301,4,99,3597378101656526848,"STAR",0.0002537247,3195,54832,465
1237665126935167232,190.008757643613,33.7468960298649,22.59072,20.63957,18.82594,18.22041,17.84824,4576,301,1,476,2274358551314982912,"GALAXY",0.362726,2020,53431,148
1237663478722855680,335.513139377463,-0.311128205600426,25.99977,22.59749,20.90382,19.97529,19.53325,4192,301,3,192,4731160967400151040,"GALAXY",0.5211602,4202,55445,471
1237661971715850752,169.867785215917,7.30332865357551,22.47215,21.91675,20.43345,19.49465,19.07205,3841,301,4,34,6.045048514287e+18,"GALAXY",0.5297031,5369,56272,334
1237678622244733952,39.7386375114325,3.50717614099756,26.03595,22.92491,22.02455,20.67198,20.66685,7718,301,2,254,10603755413991348224,"GALAXY",0.7664615,9418,57728,109
1237678622244733696,39.8483033218275,3.55760940329071,26.51218,22.49687,21.92923,22.11838,22.08313,7718,301,2,254,10603754314479720448,"QSO",0.8705207,9418,57728,105
1237657589782282496,168.62147211043,53.3474224645755,19.49174,17.98816,17.23223,16.79241,16.52183,2821,301,2,138,1140618839541704704,"GALAXY",0.1057135,1013,52707,299
1237657589784118016,175.670495682796,54.2009081362377,24.91118,22.10831,20.13658,18.91252,18.31168,2821,301,2,166,7540186143557703680,"GALAXY",0.6432206,6697,56419,125
1237653652375798528,9.3977494757259,15.218404176112,26.26783,22.77534,20.95301,19.78276,19.38094,1904,301,4,211,6977389568183261184,"GALAXY",0.6287262,6197,56191,683
1237680333789725184,5.51917582307459,30.8422683424381,22.9368,24.60572,22.25064,20.89134,19.99133,8116,301,6,262,8715699341413865472,"GALAXY",0.8150764,7741,58078,393
1237679998236688896,346.554734393018,-1.80654163273526,24.39371,22.42409,21.67752,20.79871,19.9743,8038,301,5,129,10374109215652599808,"GALAXY",0.770532,9214,57684,245
1237679998237475584,348.357046187459,-1.78062669736893,22.96862,21.69707,20.67831,19.64295,18.98649,8038,301,5,141,4909100983014152192,"STAR",-0.0002140445,4360,55539,645
1237662336789250816,233.935764633043,35.800527987224,23.53299,22.10877,20.28676,19.3528,18.85266,3926,301,4,52,5600334264954804224,"GALAXY",0.5038168,4974,56038,393
1237653665249494016,128.67013862043,1.66857038717735,24.70283,22.33459,20.53897,19.52479,19.12702,1907,301,4,40,5397644237616732160,"GALAXY",0.5137759,4794,55647,291
1.237653665255e+18,141.237738166548,2.14017724557046,21.58138,21.20605,19.3393,18.66537,18.13347,1907,301,4,124,5331187830755710976,"GALAXY",0.4227676,4735,55651,188
1237658423022452992,172.679925728662,6.70785262618738,21.70847,21.25675,20.30685,19.26745,18.9537,3015,301,2,390,5459756479103129600,"GALAXY",0.4771487,4849,55945,974
1237679477466006016,349.387068008833,21.63116724556,23.05693,21.73839,21.62845,21.56287,20.94722,7917,301,3,39,6894082596239857664,"STAR",-0.0003421121,6123,56217,718
1237679477476622848,15.5448731815367,21.9972815693742,22.13902,21.45761,21.61663,21.56292,21.11227,7917,301,3,201,5764720871634917376,"QSO",2.09265,5120,55895,412
1237651539785154816,179.63050043704,68.0595405160587,22.51727,22.18239,20.25807,19.31052,18.74452,1412,301,5,156,8010996751854229504,"GALAXY",0.5219579,7115,56667,796
1237663478721283584,331.947657061199,-0.267837745555326,24.56808,23.55933,22.95602,21.57531,22.82357,4192,301,3,168,10397708314251384832,"GALAXY",0.7245792,9235,58021,82
1237662341083365632,233.471110160437,31.7247663201844,20.81306,18.90036,17.59827,17.08834,16.74113,3927,301,4,39,5317688033398773760,"GALAXY",0.2000235,4723,56033,228
1237662341086773504,241.041778966603,27.5769015969832,19.81429,18.49925,17.62144,17.14492,16.90829,3927,301,4,91,1567401426617919488,"GALAXY",0.1655436,1392,52822,541
1.237662341093e+18,253.435087347491,18.9996631209576,18.26101,16.19948,15.37064,15.04637,14.92297,3927,301,4,186,1765427050014861312,"STAR",-0.0001151185,1568,53169,58
1237657589775335680,145.549370959429,47.1048746910244,26.04782,22.39552,20.59328,19.50705,19.22722,2821,301,2,32,6463948970553268224,"GALAXY",0.5998621,5741,55980,573
1237657589775729152,146.816587802092,47.6149290009767,26.26923,21.67016,20.02096,19.11871,18.6615,2821,301,2,38,6464000097843959808,"GALAXY",0.4820231,5741,55980,759
1237655108370432512,153.167930119901,55.8788778810081,24.27135,24.2255,22.49268,21.07232,19.87512,2243,301,4,222,9217782519155677184,"STAR",-0.0002290259,8187,57423,145
1237678860083462656,2.88040606379616,13.1662938071002,24.27044,21.69652,20.77456,20.10801,19.78918,7773,301,5,329,6881591593956300800,"QSO",3.430894,6112,56191,332
1237662341081726976,229.696324169402,33.4533996935008,20.47756,18.62512,17.73417,17.32958,16.97775,3927,301,4,14,1560639984795412480,"GALAXY",0.08394211,1386,53116,519
1237662341085856000,238.987144052163,28.6224499639866,19.63504,17.73838,16.77139,16.33075,15.99251,3927,301,4,77,1565008070050867200,"GALAXY",0.07638396,1390,53142,26
1237680507722793728,349.864446594789,33.390211243489,22.41986,21.53756,21.08427,21.7834,20.84217,8157,301,2,62,8037928188004030464,"GALAXY",0.3310528,7139,56568,468
1237678598093799680,7.52618875255325,3.26442958918242,21.42885,21.02341,20.52487,20.59163,20.52107,7712,301,5,380,9848273547356821504,"QSO",1.055445,8747,57401,98
1237651539784696064,176.857193853171,68.1215758436742,20.80291,18.82817,17.53895,17.04641,16.72192,1412,301,5,149,554067856413714432,"GALAXY",0.2035564,492,51955,455
1237657589785362944,180.43861665381,54.3366624348533,22.00369,21.79999,21.74243,21.71099,21.27906,2821,301,2,185,7530148976668203008,"GALAXY",0.6892806,6688,56412,474
1237657589785494016,180.964889543145,54.4978801142953,22.33831,22.04607,22.25981,22.09889,21.21136,2821,301,2,187,7530134133261228032,"QSO",2.082755,6688,56412,420
1237657589775794432,146.895164565001,47.693252738946,21.13731,20.02798,19.70991,19.6315,19.78254,2821,301,2,39,8218051834113447936,"STAR",-0.0003922264,7299,56686,394
1237663478723772672,337.519825990179,-0.309739497843627,20.02493,17.81603,16.81763,16.35495,15.9977,4192,301,3,206,423386779438049280,"GALAXY",0.08159095,376,52143,176
1237666434187919360,334.656168771428,22.318112986672,24.16115,21.02876,19.2947,18.64817,18.30959,4880,301,4,50,6699151279162415104,"GALAXY",0.3648643,5950,56211,170
1237666434188050688,335.102247354208,22.3319876066566,23.97927,22.54664,20.47654,19.61266,19.14758,4880,301,4,52,6694807381753485312,"GALAXY",0.4255837,5946,56101,751
1237657401340199168,126.304128486982,36.5111691134095,18.66021,17.51186,17.0628,16.79228,16.57501,2777,301,3,132,931201725119883264,"GALAXY",0.03871051,827,52312,300
1237660961327743744,135.656066017035,32.513309684743,24.39658,22.67106,20.99865,19.92615,19.31259,3606,301,2,79,6543775720027740160,"GALAXY",0.7282699,5812,56354,165
1237680272037052928,334.888035941745,19.5167661972771,22.58106,22.04026,20.83457,19.7384,18.9702,8102,301,3,71,5655426391556249600,"STAR",-0.0001980562,5023,55858,113
1237678858466820096,348.78973666856,11.4469176388559,24.17703,22.43166,20.74827,19.92678,19.56549,7773,301,2,237,6930148227368114176,"GALAXY",0.5174491,6155,56245,852
1237678858478617344,16.3783679147306,11.6926811669341,25.42744,21.8004,20.16859,19.23081,18.72874,7773,301,2,417,5250292091435898880,"GALAXY",0.501989,4663,55893,803
1237666210855716096,270.444198101085,24.3984115730986,20.36806,19.401,19.06583,18.91326,18.83243,4828,301,4,143,2471441626019424256,"STAR",-0.0003679161,2195,54234,332
1237662268080849664,243.459609271119,4.32155787069225,20.02674,19.54689,19.12787,19.04249,18.90334,3910,301,4,221,5412457683570939904,"QSO",0.9857762,4807,55687,934
1237678439702855936,44.6352467226498,3.06317063886637,25.31808,20.81494,19.02972,18.43189,17.95399,7675,301,6,166,4793211631822985216,"GALAXY",0.3347892,4257,55480,930
1237665126933856768,186.366196335783,33.8429488001771,23.1922,22.23682,20.56438,19.54756,19.12353,4576,301,1,456,4465409558836434944,"GALAXY",0.5282845,3966,55571,329
1237657608571912448,124.127364468297,38.2413889393056,22.18258,20.35624,19.56327,19.20953,19.07584,2825,301,5,125,10537558497310300160,"STAR",-5.664595e-05,9359,58056,950
1237661971721945344,183.897274588526,7.69396819247487,19.21718,17.20134,16.23444,15.78002,15.44363,3841,301,4,127,1828614337636362240,"GALAXY",0.07335922,1624,53386,556
1237661971723124736,186.546725898756,7.66692597117443,17.8455,16.25663,15.53013,15.1297,14.86618,3841,301,4,145,1830756737485924352,"GALAXY",0.06548726,1626,53472,158
1237661971733151744,209.619897436417,6.94311147935923,18.27416,16.32,15.41089,14.99114,14.66247,3841,301,4,298,2035746948400572416,"GALAXY",0.06524521,1808,54176,436
1237679998237213440,347.654066296833,-1.82528507503635,25.46499,23.61704,21.84731,20.76943,19.98424,8038,301,5,137,10305375450936137728,"GALAXY",0.663325,9153,58022,49
1237672816514826496,349.748226694186,18.296711787742,24.7552,19.83793,18.97273,18.68323,18.64264,6366,301,4,134,6901863565101389824,"STAR",-0.000628342,6130,56214,353
1237672816509256448,343.133918948513,29.6247871749802,21.75958,21.36788,20.68954,20.53941,19.9923,6366,301,4,49,8746176707764180992,"GALAXY",0.3030107,7768,58289,677
1237672816512139520,346.713234205928,23.7666056093546,21.23156,19.05378,18.03956,17.67012,17.45609,6366,301,4,93,8572822190495651840,"STAR",5.706418e-05,7614,57307,801
1237672816513319168,347.983267066827,21.4015229699514,19.8078,18.7437,18.24179,18.00876,17.89351,6366,301,4,111,6893010572889315328,"STAR",-9.648257e-05,6122,56246,914
1237672816514498816,349.313737876709,19.0758263544469,20.12043,19.48734,19.36383,19.31556,19.0461,6366,301,4,129,6901928711165335552,"QSO",2.39761,6130,56214,590
1237657589781102592,164.229121509562,52.6731985897096,20.1632,18.26299,17.04118,16.58678,16.23077,2821,301,2,120,1138356318566901760,"GALAXY",0.1909315,1011,52652,260
1237657589775139072,144.888991393198,46.9966176294679,26.06642,21.75875,20.11151,19.33575,18.73141,2821,301,2,29,8386862878888843264,"GALAXY",0.3219176,7449,56740,125
1237654879666504192,222.242155548332,3.4298085163278,24.52977,22.36972,20.45921,19.62884,19.28774,2190,301,2,269,5379662000812218368,"GALAXY",0.5050672,4778,55706,408
1237678597543035136,335.830903471553,2.57589268858699,20.7768,20.13627,19.81709,19.5514,19.44897,7712,301,4,168,12770049518613059584,"QSO",1.45803,11342,58425,337
1237678597549457664,350.572401730133,2.83138955024164,21.12344,21.22907,21.12411,20.8729,20.84572,7712,301,4,266,12710368301882300416,"QSO",1.569578,11289,58398,306
1237678860075663872,344.588051841169,12.44653956309,22.27257,21.61404,21.32984,21.32461,21.04798,7773,301,5,210,5681350958053087232,"QSO",2.292691,5046,56243,218
1237653665250280192,130.346803906513,1.84737475914194,25.70457,21.95172,20.80947,19.84112,19.60411,1907,301,4,52,4289797768120391680,"GALAXY",0.5565746,3810,56015,433
1237678858479927808,19.3718561293592,11.6810194152446,22.81359,21.24593,19.80105,19.03748,18.55877,7773,301,2,437,5254831424771741696,"GALAXY",0.2814006,4667,55868,933
1237678858482418176,25.2030963736951,11.2298703216559,23.40175,21.93437,20.29692,19.31177,18.7757,7773,301,2,475,5249047988945573888,"GALAXY",0.5245491,4662,55590,373
1237658206111596800,149.572595933168,45.4642211420825,19.96465,18.67083,17.52877,17.11241,16.73508,2964,301,6,161,3328162949322795008,"QSO",0.2922533,2956,54525,10
1237658206112449280,152.094509568471,46.2984476223375,24.87313,22.45773,21.07946,20.24592,19.53811,2964,301,6,174,8313811325919975424,"GALAXY",0.53434,7384,56715,605
1237658206116119552,163.826099174967,49.1598571405782,26.7228,22.5669,20.44396,19.37062,18.88694,2964,301,6,230,7544915691952166912,"GALAXY",0.5691207,6701,56367,947
1237679477473083648,6.8325384123732,22.2921966420441,21.83772,21.67904,21.63948,21.6811,20.95164,7917,301,3,147,8546974315471722496,"QSO",2.27502,7591,56954,975
1237665441531035648,232.422770990329,21.0257204239149,19.81457,18.29216,17.30181,16.79302,16.46893,4649,301,3,316,2434255592559241216,"GALAXY",0.165353,2162,54207,218
1237650762392666624,184.833909691428,-2.00426988615745,22.36334,21.6466,21.53089,21.46142,20.81839,1231,301,5,104,4252748885683099648,"QSO",2.286136,3777,55210,818
1237663478726525952,343.864358433773,-0.230265986188296,23.41644,23.05205,22.15027,21.36819,21.17727,4192,301,3,248,1.0365096793768e+19,"GALAXY",0.8699791,9206,57687,226
1237670961088233728,39.4089705041412,28.2861327043459,18.49019,17.23142,17.01336,16.94974,16.96012,5934,301,4,123,3555717055686746112,"STAR",-0.0002114776,3158,54794,455
1237678595943497984,1.0978357413228,1.55476244261982,24.37503,22.65736,22.1962,21.90067,21.55554,7712,301,1,337,10587066481614542848,"QSO",0.8085318,9403,58018,835
1237662268080915200,243.588554439593,4.24659588939956,20.50992,18.85438,18.24816,17.99767,17.85274,3910,301,4,222,2464768696493565952,"STAR",-5.438548e-05,2189,54624,632
1237678439702462976,43.6855158928805,3.1374180306963,25.7596,20.51943,20.29031,19.39918,20.00588,7675,301,6,160,10599413724732479488,"GALAXY",0.8742242,9414,58162,698
1237680122246398208,6.8659368593451,-7.15472611247529,27.22902,21.84943,20.67181,19.77106,19.79382,8067,301,4,15,8052577257842300928,"GALAXY",0.480609,7152,56660,513
1237653652376715264,11.5053932596637,15.2505818301416,20.76827,19.01807,17.76954,17.26842,16.90605,1904,301,4,225,471901626072852480,"GALAXY",0.1739477,419,51879,544
1237680272035742720,331.864752417414,18.9907860296913,24.01917,20.68846,19.00233,18.33698,17.95263,8102,301,3,51,5653176515971799040,"GALAXY",0.3233079,5021,55863,120
1237678860083527936,3.11458098617271,13.2351106334176,21.07027,20.30078,20.03976,19.96021,19.73953,7773,301,5,330,6961592610067863552,"QSO",2.68521,6183,56210,558
1237662341083758848,234.418851388966,31.2367621546881,20.84553,18.55561,17.53464,17.03128,16.6857,3927,301,4,45,1563985798997501952,"GALAXY",0.09958511,1389,53135,403
1237662341083104000,232.900937737312,32.0126082888025,24.31151,22.41238,20.56911,19.63707,19.14466,3927,301,4,35,5317735037520861184,"GALAXY",0.4952438,4723,56033,399
1237650370487976192,193.869564455261,-2.53134513491899,21.35319,20.71644,20.41322,20.43999,20.25038,1140,301,3,273,4271759442247440384,"STAR",0.0003804625,3794,55241,346
1237662341093196288,253.906418782342,18.6639314380644,21.17775,18.85413,17.59711,17.03573,16.63321,3927,301,4,189,1764394608646711296,"GALAXY",0.1448874,1567,53172,398
1237665128528937728,145.141215403416,28.2924783721657,23.66208,23.48087,22.10035,21.73389,21.236,4576,301,4,219,1.1750048244818e+19,"GALAXY",0.9170158,10436,58142,570
